SPEC_ID,PROTECTED = P,UPDATED = U,GENUS,SPECIES,COUNTRY,LOCALITY,COLLECTION PLACE,DATE COLLECTED,SEX,BONE,SIDE,AGE,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,M37,M38,,,
USNM49944,P,U,Equus,grevyi,19,0,unknown,1-Nov-1907,female,ast,right,recent,60.4,60.9,29.9,60.5,48.8,37.0,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM49944,P,U,Equus,grevyi,19,0,unknown,1-Nov-1907,female,calc,left,recent,109.2,74.0,22.6,34.8,50.5,51.6,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM49944,P,U,Equus,grevyi,19,0,unknown,1-Nov-1907,female,calc,right,recent,108.4,73.0,21.5,34.6,52.0,51.4,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM49944,P,U,Equus,grevyi,19,0,unknown,1-Nov-1907,female,mandible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM49944,P,U,Equus,grevyi,19,0,unknown,1-Nov-1907,female,mciii,left,recent,236.2,228.2,31.2,27.5,49.2,31.2,40.8,15.6,,46.0,45.7,34.1,26.9,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM49944,P,U,Equus,grevyi,19,0,unknown,1-Nov-1907,female,mciii,right,recent,235.4,228.0,31.2,26.1,49.3,31.4,41.9,16.7,,46.2,46.2,33.6,26.6,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM49944,P,U,Equus,grevyi,19,0,unknown,1-Nov-1907,female,mtiii,left,recent,273.3,266.2,30.5,31.3,48.6,41.4,45.8,11.8,7.2,46.5,45.4,36.0,26.3,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM49944,P,U,Equus,grevyi,19,0,unknown,1-Nov-1907,female,mtiii,right,recent,272.8,265.6,30.4,31.6,49.6,40.1,46.4,13.4,6.5,45.8,45.3,36.1,26.9,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM49944,P,U,Equus,grevyi,19,0,unknown,1-Nov-1907,female,p1ph3,left,recent,80.9,74.1,29.2,52.9,38.0,42.3,37.0,21.6,34.9,58.4,61.0,16.4,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM49944,P,U,Equus,grevyi,19,0,unknown,1-Nov-1907,female,p1ph3,right,recent,80.2,73.3,29.5,53.0,37.1,43.2,37.4,22.5,36.9,59.6,60.9,16.8,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM49944,P,U,Equus,grevyi,Locality Unknown,0,National Zoo,1-Nov-1907,unknown,a1ph3,left,recent,84.5,77.4,30.5,51.8,36.7,43.3,39.7,23.0,12.0,71.1,11.3,71.6,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM49944,P,U,Equus,grevyi,Locality Unknown,0,National Zoo,1-Nov-1907,unknown,a2ph3,left,recent,46.4,34.3,40.3,49.6,30.4,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM49944,P,U,Equus,grevyi,Locality Unknown,0,National Zoo,1-Nov-1907,unknown,p1ph3,left,recent,82.3,73.7,29.5,52.2,36.6,42.5,37.4,22.0,11.0,67.7,11.9,68.0,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA49944,P,U,Equus,grevyi,19,unknown,,1-Nov-1907,female,skull,right,recent,128.8,,,,,,89.9,77.1,162.3,,,,,42.4,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,
USNMA49944,,,Equus,grevyi,19,unknown,,1-Nov-1907,female,txP2,right,recent,36.3,,26.3,,,,,,,8.1,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM327091,P,U,Equus,hemionus,5,300,,,female,mandible,left,recent,412.8,101.8,84.8,76.1,162.5,118.9,51.5,201.6,176.9,90.9,70.0,47.7,62.0,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM327091,P,U,Equus,hemionus,5,300,,,female,skull,left,recent,98.6,126.7,118.0,94.5,208.3,440.4,91.0,74.6,162.1,70.5,38.9,46.6,65.4,38.0,55.9,72.0,135.1,186.6,176.3,52.6,93.4,58.2,350.1,190.6,87.8,57.6,5.9,52.5,54.3,136.9,169.6,73.4,35.5,49.9,16.0,63.6,68.4,97.4,,,
USNM327091,P,U,Equus,hemionus,5,300,,,female,tmi1,left,recent,11.4,,,,,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM327091,P,U,Equus,hemionus,5,300,,,female,tmi2,left,recent,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM327091,P,U,Equus,hemionus,5,300,,,female,tmi3,left,recent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM327091,P,U,Equus,hemionus,5,300,,,female,tmm1,left,recent,22.7,,15.1,7.5,8.3,16.4,13.3,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM327091,P,U,Equus,hemionus,5,300,,,female,tmm2,left,recent,23.0,,12.9,6.5,8.0,14.4,12.3,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM327091,P,U,Equus,hemionus,5,300,,,female,tmm3,left,recent,26.3,,12.0,7.9,7.8,12.0,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM327091,P,U,Equus,hemionus,5,300,,,female,tmp2,left,recent,29.7,,13.2,,10.6,12.0,10.9,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM327091,P,U,Equus,hemionus,5,300,,,female,tmp3,left,recent,25.7,,17.4,9.5,12.4,11.7,15.5,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM327091,P,U,Equus,hemionus,5,300,,,female,tmp4,left,recent,23.4,,17.2,9.7,10.1,17.5,16.5,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM327091,P,U,Equus,hemionus,5,300,,,female,txM1,left,recent,28.9,,23.9,,,1,1,1,1,9.8,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM327091,P,U,Equus,hemionus,5,300,,,female,txM2,left,recent,24.2,,22.4,,,0,1,1,0,12.6,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM327091,P,U,Equus,hemionus,5,300,,,female,txM3,left,recent,27.7,,18.0,,,0,1,1,0,10.2,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM327091,P,U,Equus,hemionus,5,300,,,female,txP2,left,recent,34.6,,24.2,,,1,1,1,1,6.5,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM327091,P,U,Equus,hemionus,5,300,,,female,txP3,left,recent,27.1,,25.3,,,1,1,1,0,13.5,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM327091,P,U,Equus,hemionus,5,300,,,female,txP4,left,recent,27.0,,24.4,,,0,1,1,0,11.9,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM521103,P,U,Equus,hemionus,Locality Unknown,0,unknown,unknown,unknown,a1ph3,left,recent,69.7,63.6,24.7,40.5,30.1,35.1,31.8,20.0,42.6,57.3,57.5,14.4,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM521103,P,U,Equus,hemionus,Locality Unknown,0,unknown,unknown,unknown,a2ph3,left,recent,34.9,23.0,33.8,39.3,25.5,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM521103,P,U,Equus,hemionus,Locality Unknown,0,unknown,unknown,unknown,astragalus,left,recent,46.0,49.2,21.6,46.0,39.2,31.4,41.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM521103,P,U,Equus,hemionus,Locality Unknown,0,unknown,unknown,unknown,calcaneum,left,recent,92.4,61.9,17.7,30.7,40.5,38.0,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM521103,P,U,Equus,hemionus,Locality Unknown,0,unknown,unknown,unknown,mciii,left,recent,212.5,207.8,25.8,24.9,42.8,29.9,37.2,12.1,,36.2,37.9,28.5,22.8,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM521103,P,U,Equus,hemionus,Locality Unknown,0,unknown,unknown,unknown,mtiii,left,recent,257.2,248.2,25.6,27.3,40.0,39.7,35.6,11.7,,35.1,37.2,29.0,22.5,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM521103,P,U,Equus,hemionus,Locality Unknown,0,unknown,unknown,unknown,p1ph3,left,recent,63.9,56.5,24.0,41.3,30.7,34.4,30.5,19.6,35.5,49.1,49.7,15.3,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM521103,P,U,Equus,hemionus,Locality Unknown,0,unknown,unknown,unknown,p2ph3,left,recent,35.5,23.8,35.4,39.3,25.5,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM521103,P,U,Equus,hemionus,unknown,0,unknown,unknown,unknown,skull,left,recent,97.2,,,,,,91.8,67.5,157.6,,,,,43.9,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM521103,P,U,Equus,hemionus,unknown,0,unknown,unknown,unknown,txP2,left,recent,34.0,,25.1,,,,,,,6.3,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM541427,P,U,Equus,hemionus,Locality Unknown,0,National Zoo,10-Jul-1981,female,a1ph3,left,recent,79.0,71.0,25.1,44.8,33.3,38.4,37.9,21.0,38.0,67.1,10.1,67.1,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM541427,P,U,Equus,hemionus,Locality Unknown,0,National Zoo,10-Jul-1981,female,astragalus,right,recent,51.0,52.5,25.9,52.8,42.9,28.6,52.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM541427,P,U,Equus,hemionus,Locality Unknown,0,National Zoo,10-Jul-1981,female,calcaneum,right,recent,101.6,63.6,19.3,30.5,40.1,40.7,42.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM541427,P,U,Equus,hemionus,Locality Unknown,0,National Zoo,10-Jul-1981,female,mandible,left,recent,402.3,95.2,84.6,70.7,159.0,190.5,58.8,197.4,191.8,117.4,81.8,59.4,75.5,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM541427,P,U,Equus,hemionus,Locality Unknown,0,National Zoo,10-Jul-1981,female,mciii,left,recent,217.9,210.0,29.9,29.0,42.7,25.1,34.9,13.6, ,40.4,41.7,30.7,23.9,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM541427,P,U,Equus,hemionus,Locality Unknown,0,National Zoo,10-Jul-1981,female,mtiii,left,recent,253.7,248.8,28.1,30.8,42.5,31.1,39.3,18.2,15.6,39.4,39.2,29.2,22.4,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM541427,P,U,Equus,hemionus,Locality Unknown,0,National Zoo,10-Jul-1981,female,p1ph3,left,recent,71.3,65.1,25.5,43.8,33.9,36.9,34.0,34.1,36.0,56.3,56.0,13.8,14.0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM541427,P,U,Equus,hemionus,Locality Unknown,0,National Zoo,10-Jul-1981,female,tmc,left,recent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM541427,P,U,Equus,hemionus,Locality Unknown,0,National Zoo,10-Jul-1981,female,tmi1,left,recent,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM541427,P,U,Equus,hemionus,Locality Unknown,0,National Zoo,10-Jul-1981,female,tmi2,left,recent,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM541427,P,U,Equus,hemionus,Locality Unknown,0,National Zoo,10-Jul-1981,female,tmi3,left,recent,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM541427,P,U,Equus,hemionus,Locality Unknown,0,National Zoo,10-Jul-1981,female,tmm1,left,recent,22.4,,12.4,8.6,9.3,14.9,,13.0,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM541427,P,U,Equus,hemionus,Locality Unknown,0,National Zoo,10-Jul-1981,female,tmm2,left,recent,25.8,,12.4,5.5,9.1,14.5,,13.8,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM541427,P,U,Equus,hemionus,Locality Unknown,0,National Zoo,10-Jul-1981,female,tmm3,left,recent,20.3,,9.2,7.7,7.9,12.6, ,11.1,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM541427,P,U,Equus,hemionus,Locality Unknown,0,National Zoo,10-Jul-1981,female,tmp2,left,recent,30.9,,13.2,7.6,13.8,12.4,,18.2,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM541427,P,U,Equus,hemionus,Locality Unknown,0,National Zoo,10-Jul-1981,female,tmp3,left,recent,25.3,,16.5,9.2,12.0,16.0,,15.0,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM541427,P,U,Equus,hemionus,Locality Unknown,0,National Zoo,10-Jul-1981,female,tmp4,left,recent,25.3,,13.0,7.9,11.0,16.1,,14.6,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM541427,P,U,Equus,hemionus,,0,National Zoo,10-Jul-1981,female,skull,left,recent,102.7,109.0,111.9,107.2,220.3,446.2,92.8,68.6,158.8,58.3,35.0,44.7,66.1,43.0,50.6,68.7,145.9,213.0,192.3,,92.0,,358.4,,106.4,,11.2,60.2,33.5,146.3,168.4,77.0,28.7,65.7,19.4,80.7,65.1,100.7,,,
USNM541427,P,U,Equus,hemionus,,0,National Zoo,10-Jul-1981,female,txI1,left,recent,16.5,,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM541427,P,U,Equus,hemionus,,0,National Zoo,10-Jul-1981,female,txI2,left,recent,16.6,,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM541427,P,U,Equus,hemionus,,0,National Zoo,10-Jul-1981,female,txI3,left,recent,15.0,,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM541427,P,U,Equus,hemionus,,0,National Zoo,10-Jul-1981,female,txM1,left,recent,24.3,,22.1,,,0,0,1,1,11.1,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM541427,P,U,Equus,hemionus,,0,National Zoo,10-Jul-1981,female,txM2,left,recent,24.9,,23.3,,,0,0,1,1,13.8,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM541427,P,U,Equus,hemionus,,0,National Zoo,10-Jul-1981,female,txM3,left,recent,20.4,,16.8,,,0,0,0,0,8.2,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM541427,P,U,Equus,hemionus,,0,National Zoo,10-Jul-1981,female,txP2,left,recent,35.0,,23.2,,,1,1,1,1,9.4,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM541427,P,U,Equus,hemionus,,0,National Zoo,10-Jul-1981,female,txP3,left,recent,29.8,,24.3,,,0,0,1,0,10.8,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM541427,P,U,Equus,hemionus,,0,National Zoo,10-Jul-1981,female,txP4,left,recent,28.1,,23.2,,,1,0,0,1,15.9,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM581897,P,U,Equus,hemionus,Locality Unknown,0,,,juvenile,a1ph3,left,recent,74.5,70.4,25.0,40.1,29.4,35.5,37.2,21.9,40.8,62.2,62.5,13.7,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM581897,P,U,Equus,hemionus,Locality Unknown,0,,,juvenile,astragalus,right,recent,49.5,51.3,29.7,45.5,40.8,29.2,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM581897,P,U,Equus,hemionus,Locality Unknown,0,,,juvenile,calcaneum,left,recent,95.2,59.2,16.8,28.8,40.5,39.3,40.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM581897,P,U,Equus,hemionus,Locality Unknown,0,,,juvenile,mandible,juvenile,recent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM581897,P,U,Equus,hemionus,Locality Unknown,0,,,juvenile,mciii,left,recent,210.0,202.0,26.4,22.0,41.0,27.4,35.7,12.6,,37.5,38.8,30.1,23.8,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM581897,P,U,Equus,hemionus,Locality Unknown,0,,,juvenile,mtiii,left,recent,245.4,240.7,24.1,25.1,38.4,33.1,36.1,7.9,6.1,36.4,38.2,29.2,21.5,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM581897,P,U,Equus,hemionus,Locality Unknown,0,,,juvenile,p1ph3,left,recent,67.3,58.4,24.2,41.3,28.3,32.4,33.4,18.2,36.2,53.8,49.4,14.7,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM581897,P,U,Equus,hemionus,Locality Unknown,0,,,juvenile,skull,juvenile,recent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM581994,P,U,Equus,hemionus,Locality Unknown,0,National Zoo,21-Oct-1996,female,1ph3,left,recent,79.1,71.4,27.5,42.4,30.0,37.8,36.2,21.0,13.7,66.4,8.7,65.3,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM581994,P,U,Equus,hemionus,Locality Unknown,0,National Zoo,21-Oct-1996,female,2ph3,left,recent,43.0,33.3,29.1,43.1,38.4,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM581994,P,U,Equus,hemionus,Locality Unknown,0,National Zoo,21-Oct-1996,female,astragalus,left,recent,53.0,48.1,24.3,54.0,40.8,32.2,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM581994,P,U,Equus,hemionus,Locality Unknown,0,National Zoo,21-Oct-1996,female,calcaneum,left,recent,102.8,62.2,21.6,32.3,45.5,41.9,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM581994,P,U,Equus,hemionus,Locality Unknown,0,National Zoo,21-Oct-1996,female,mandible,left,recent,110.1,74.7,78.5,78.3,14.0,122.6,50.4,208.6,194.9,110.1,73.4,49.4,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM581994,P,U,Equus,hemionus,Locality Unknown,0,National Zoo,21-Oct-1996,female,mciii,right,recent,209.9,202.8,28.9,24.2,43.2,28.4,35.4,14.7,,40.5,41.0,31.8,25.5,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM581994,P,U,Equus,hemionus,Locality Unknown,0,National Zoo,21-Oct-1996,female,skull,left,recent,79.3,126.5,120.0,102.5,219.9,430.5,86.6,69.9,158.0,66.1,41.1,49.4,67.0,40.2,57.5,78.7,145.9,192.4,186.1,,95.4,,354.1,,82.2,,12.8,52.5,50.5,138.9,168.7,56.7,53.7,61.7,23.0,68.1,72.1,98.0,,,
USNM581994,P,U,Equus,hemionus,Locality Unknown,0,National Zoo,21-Oct-1996,female,tmc,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM581994,P,U,Equus,hemionus,Locality Unknown,0,National Zoo,21-Oct-1996,female,tmi1,left,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM581994,P,U,Equus,hemionus,Locality Unknown,0,National Zoo,21-Oct-1996,female,tmi2,left,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM581994,P,U,Equus,hemionus,Locality Unknown,0,National Zoo,21-Oct-1996,female,tmi3,left,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM581994,P,U,Equus,hemionus,Locality Unknown,0,National Zoo,21-Oct-1996,female,tmm1,left,23.5,,13.2,6.9,7.0,16.6,,15.0,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM581994,P,U,Equus,hemionus,Locality Unknown,0,National Zoo,21-Oct-1996,female,tmm2,left,22.6,,15.0,7.6,8.2,16.0,,14.8,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM581994,P,U,Equus,hemionus,Locality Unknown,0,National Zoo,21-Oct-1996,female,tmm3,left,27.7,,10.0,6.6,7.2,14.9,,12.0,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM581994,P,U,Equus,hemionus,Locality Unknown,0,National Zoo,21-Oct-1996,female,tmp2,left,26.4,,11.6,4.2,12.5,13.8,,12.0,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM581994,P,U,Equus,hemionus,Locality Unknown,0,National Zoo,21-Oct-1996,female,tmp3,left,24.7,,16.8,8.1,10.2,16.5,,15.8,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM581994,P,U,Equus,hemionus,Locality Unknown,0,National Zoo,21-Oct-1996,female,tmp4,left,23.1,,16.1,9.0,9.3,19.1,,16.2,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM581994,P,U,Equus,hemionus,Locality Unknown,0,National Zoo,21-Oct-1996,female,txC,left,recent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM581994,P,U,Equus,hemionus,Locality Unknown,0,National Zoo,21-Oct-1996,female,txI1,left,recent,11.6,,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM581994,P,U,Equus,hemionus,Locality Unknown,0,National Zoo,21-Oct-1996,female,txI2,left,recent,15.2,,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM581994,P,U,Equus,hemionus,Locality Unknown,0,National Zoo,21-Oct-1996,female,txI3,left,recent,15.1,,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM581994,P,U,Equus,hemionus,Locality Unknown,0,National Zoo,21-Oct-1996,female,txM1,left,recent,20.0,,25.8,,,0,0,0,0,9.8,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM581994,P,U,Equus,hemionus,Locality Unknown,0,National Zoo,21-Oct-1996,female,txM2,left,recent,20.6,,24.3,,,0,0,0,0,13.6,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM581994,P,U,Equus,hemionus,Locality Unknown,0,National Zoo,21-Oct-1996,female,txM3,left,recent,25.8,,23.0,,,0,0,0,1,11.8,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM581994,P,U,Equus,hemionus,Locality Unknown,0,National Zoo,21-Oct-1996,female,txP2,left,recent,35.8,,28.2,,,2,0,0,0,8.9,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM581994,P,U,Equus,hemionus,Locality Unknown,0,National Zoo,21-Oct-1996,female,txP3,left,recent,24.0,,28.4,,,1,1,1,1,10.7,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM581994,P,U,Equus,hemionus,Locality Unknown,0,National Zoo,21-Oct-1996,female,txP4,left,recent,25.3,,27.4,,,1,1,0,0,10.4,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM084081,P,U,Equus,kiang,34,300,"Jammu And Kashmir Rupshu, Lake Tsor Chumo",9 Jul 1897,male,astragalus,left,recent,51.7,51.6,24.1,48.8,42.7,30.8,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM084081,P,U,Equus,kiang,34,300,"Jammu And Kashmir Rupshu, Lake Tsor Chumo",9 Jul 1897,male,calcaneum,left,recent,95.0,60.5,19.8,29.1,4.4,40.0,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM084088,P,U,Equus,kiang,34,300,"Jammu And Kashmir Rupshu, Lake Tsor Chumo",9 Sep 1897,female,astragalus,left,recent,52.3,54.0,25.2,49.3,43.2,31.1,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM49493,P,U,Equus,kiang,34,300,"Jammu And Kashmir, Ladakh District, India",,male,a1ph3,left,recent,82.6,74.6,25.7,41.1,30.4,38.2,35.9,20.4,15.6,70.1,9.6,71.6,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM49493,P,U,Equus,kiang,34,300,"Jammu And Kashmir, Ladakh District, India",,male,a2ph3,left,recent,40.3,29.1,38.0,39.6,26.8,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM49493,P,U,Equus,kiang,34,300,"Jammu And Kashmir, Ladakh District, India",,male,ast,left,recent,54.0,51.7,24.4,48.8,42.0,29.1,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM49493,P,U,Equus,kiang,34,300,"Jammu And Kashmir, Ladakh District, India",,male,calc,left,recent,103.2,61.0,14.1,27.1,39.2,38.5,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM49493,P,U,Equus,kiang,34,300,"Jammu And Kashmir, Ladakh District",,male,mandible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM49493,P,U,Equus,kiang,34,300,"Jammu And Kashmir, Ladakh District",,male,mciii,left,recent,226.6,218.7,27.6,23.1,43.1,29.8,36.6,14.3,7.7,40.7,39.7,30.3,24.9,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM49493,P,U,Equus,kiang,34,300,"Jammu And Kashmir, Ladakh District",,male,mciii,right,recent,225.7,220.5,27.9,22.9,41.6,29.6,42.4,12.8,,40.4,39.8,30.8,24.6,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM49493,P,U,Equus,kiang,34,300,"Jammu And Kashmir, Ladakh District",,male,mtiii,left,recent,258.8,254.8,26.4,25.0,33.1,36.7,35.9,8.1,6.0,40.2,39.9,31.2,23.4,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM49493,P,U,Equus,kiang,34,300,"Jammu And Kashmir, Ladakh District, India",,male,mtiii,right,recent,259.6,256.1,26.5,25.4,37.8,32.8,35.7,9.1,5.4,40.5,38.8,31.6,23.5,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM49493,P,U,Equus,kiang,34,300,"Jammu And Kashmir, Ladakh District, India",,male,p1ph3,left,recent,75.2,67.5,26.6,41.5,31.7,43.8,32.8,20.1,12.4,62.4,9.4,6.4,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM49493,P,U,Equus,kiang,34,300,"Jammu And Kashmir, Ladakh District, India",,male,p2ph3,left,recent,38.2,28.2,35.5,38.1,27.0,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USNM49493,P,U,Equus,kiang,34,300,"Jammu And Kashmir, Ladakh District",,male,skull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
