,occurrenceID,references,scientificName,catalogNumber,otherCatalogNumbers,sex,ageValue,ageUnit,lifeStage,country,ageEstimationMethod,stateProvince,locality,verbatimLocality,decimalLatitude,decimalLongitude,verbatimLatitude,verbatimLongitude,minimumElevationInMeters,maximumElevationInMeters,verbatimElevation,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimEventDate,yearCollected,samplingProtocol,eventRemarks,measurementSide,materialSampleID,measurementType,measurementValue,measurementUnit,diagnosticID
2076,,,Odocoileus virginianus,Z4702,,F,2.5,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, Bear Island, E Hinson Marsh",26.1731427,-81.2597968,"26.1731427°,",-81.2597968°,,,,,,,"Collection Date, June 11, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,unknown,f679de7e-dcb0-42b0-9d47-164cd01c82ee,measurementMethod,"Live and carcass weights and measures methods unknown. Total Fresh weight includes skin, viscera, bone [including marrow], and meat/fat/etc.]. Weights and lengths originally recorded in kilograms and inches, converted to grams or millimeters by Cannarozzi and Emery. Total fresh weight and standard measurements presumably done by collector. Body portion weights presumably done by EAP lab members.",mm,c7ffc020-20fa-48aa-8f71-e4c3b6f57160
2077,,,Odocoileus virginianus,Z4702,,F,2.5,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, Bear Island, E Hinson Marsh",26.1731427,-81.2597968,"26.1731427°,",-81.2597968°,,,,,,,"Collection Date, June 11, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,L,f679de7e-dcb0-42b0-9d47-164cd01c82ee,measurementMethod,"Tibia GL and LI taken with generic (Marathon-style) calipers, all others with Mitutoyo calipers. Left elements measured unless missing, side measured is noted.",mm,dfa1a758-0370-4239-96ad-5bea5ab7f183
2078,,,Odocoileus virginianus,Z4702,,F,2.5,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, Bear Island, E Hinson Marsh",26.1731427,-81.2597968,"26.1731427°,",-81.2597968°,,,,,,,"Collection Date, June 11, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,L,f679de7e-dcb0-42b0-9d47-164cd01c82ee,measurementMethod,"Tibia GL and LI taken with generic (Marathon-style) calipers, all others with Mitutoyo calipers. Left elements measured unless missing, side measured is noted.",mm,d78f980b-d458-42ec-b648-40e45ff283d3
2079,,,Odocoileus virginianus,Z4702,,F,2.5,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, Bear Island, E Hinson Marsh",26.1731427,-81.2597968,"26.1731427°,",-81.2597968°,,,,,,,"Collection Date, June 11, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,L,f679de7e-dcb0-42b0-9d47-164cd01c82ee,measurementMethod,"Tibia GL and LI taken with generic (Marathon-style) calipers, all others with Mitutoyo calipers. Left elements measured unless missing, side measured is noted.",mm,c1c11d8b-dc9f-4d21-b360-be813cbd75bf
2080,,,Odocoileus virginianus,Z4703,,F,3.5,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Bear Island, 1/2 mi No of Bear Island Officers Camp",26.232307000000002,-81.2659078,"26.232307°,",-81.2659078°,,,,,,,"Collection Date, June 11, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,,f679de7e-dcb0-42b0-9d47-164cd01c82ee,measurementMethod,"Live and carcass weights and measures methods unknown. Total Fresh weight includes skin, viscera, bone [including marrow], and meat/fat/etc.]. Weights and lengths originally recorded in kilograms and inches, converted to grams or millimeters by Cannarozzi and Emery. Total fresh weight and standard measurements presumably done by collector. Body portion weights presumably done by EAP lab members.",mm,a671b92d-ea5e-4e6f-b0dc-a927811f3979
2081,,,Odocoileus virginianus,Z4703,,F,3.5,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Bear Island, 1/2 mi No of Bear Island Officers Camp",26.232307000000002,-81.2659078,"26.232307°,",-81.2659078°,,,,,,,"Collection Date, June 11, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,,f679de7e-dcb0-42b0-9d47-164cd01c82ee,measurementMethod,"Live and carcass weights and measures methods unknown. Total Fresh weight includes skin, viscera, bone [including marrow], and meat/fat/etc.]. Weights and lengths originally recorded in kilograms and inches, converted to grams or millimeters by Cannarozzi and Emery. Total fresh weight and standard measurements presumably done by collector. Body portion weights presumably done by EAP lab members.",mm,2a112bd0-5907-4408-b60b-e4f20d39e616
2082,,,Odocoileus virginianus,Z4703,,F,3.5,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Bear Island, 1/2 mi No of Bear Island Officers Camp",26.232307000000002,-81.2659078,"26.232307°,",-81.2659078°,,,,,,,"Collection Date, June 11, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,unknown,f679de7e-dcb0-42b0-9d47-164cd01c82ee,measurementMethod,"Live and carcass weights and measures methods unknown. Total Fresh weight includes skin, viscera, bone [including marrow], and meat/fat/etc.]. Weights and lengths originally recorded in kilograms and inches, converted to grams or millimeters by Cannarozzi and Emery. Total fresh weight and standard measurements presumably done by collector. Body portion weights presumably done by EAP lab members.",mm,1a5d4ace-3d19-44cd-a90d-f46d23049055
2083,,,Odocoileus virginianus,Z4703,,F,3.5,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Bear Island, 1/2 mi No of Bear Island Officers Camp",26.232307000000002,-81.2659078,"26.232307°,",-81.2659078°,,,,,,,"Collection Date, June 11, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,unknown,f679de7e-dcb0-42b0-9d47-164cd01c82ee,measurementMethod,"Live and carcass weights and measures methods unknown. Total Fresh weight includes skin, viscera, bone [including marrow], and meat/fat/etc.]. Weights and lengths originally recorded in kilograms and inches, converted to grams or millimeters by Cannarozzi and Emery. Total fresh weight and standard measurements presumably done by collector. Body portion weights presumably done by EAP lab members.",mm,0e0c48a4-293f-4694-815f-e6c96e066a65
2084,,,Odocoileus virginianus,Z4703,,F,3.5,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Bear Island, 1/2 mi No of Bear Island Officers Camp",26.232307000000002,-81.2659078,"26.232307°,",-81.2659078°,,,,,,,"Collection Date, June 11, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,L,f679de7e-dcb0-42b0-9d47-164cd01c82ee,measurementMethod,"Tibia GL and LI taken with generic (Marathon-style) calipers, all others with Mitutoyo calipers. Left elements measured unless missing, side measured is noted.",mm,8e3c38d0-74a0-4447-995b-c3425a3fedf1
2085,,,Odocoileus virginianus,Z4703,,F,3.5,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Bear Island, 1/2 mi No of Bear Island Officers Camp",26.232307000000002,-81.2659078,"26.232307°,",-81.2659078°,,,,,,,"Collection Date, June 11, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,L,f679de7e-dcb0-42b0-9d47-164cd01c82ee,measurementMethod,"Tibia GL and LI taken with generic (Marathon-style) calipers, all others with Mitutoyo calipers. Left elements measured unless missing, side measured is noted.",mm,6bfa4248-6995-4411-904d-6fef72f3333f
2086,,,Odocoileus virginianus,Z4703,,F,3.5,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Bear Island, 1/2 mi No of Bear Island Officers Camp",26.232307000000002,-81.2659078,"26.232307°,",-81.2659078°,,,,,,,"Collection Date, June 11, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,L,f679de7e-dcb0-42b0-9d47-164cd01c82ee,measurementMethod,"Tibia GL and LI taken with generic (Marathon-style) calipers, all others with Mitutoyo calipers. Left elements measured unless missing, side measured is noted.",mm,f3971e62-41e5-4b23-97b4-61ada1143ac6
2087,,,Odocoileus virginianus,Z4704,,F,1.33,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, Bear Island, 1/2 mile N of Officers camp",26.232307000000002,-81.2659078,"26.232307°,",-81.2659078°,,,,,,,"Collection Date, June 11, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,,f679de7e-dcb0-42b0-9d47-164cd01c82ee,measurementMethod,"Live and carcass weights and measures methods unknown. Total Fresh weight includes skin, viscera, bone [including marrow], and meat/fat/etc.]. Weights and lengths originally recorded in kilograms and inches, converted to grams or millimeters by Cannarozzi and Emery. Total fresh weight and standard measurements presumably done by collector. Body portion weights presumably done by EAP lab members.",mm,57d80c22-2acc-47ff-a30f-bcdc75a22071
2088,,,Odocoileus virginianus,Z4704,,F,1.33,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, Bear Island, 1/2 mile N of Officers camp",26.232307000000002,-81.2659078,"26.232307°,",-81.2659078°,,,,,,,"Collection Date, June 11, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,,f679de7e-dcb0-42b0-9d47-164cd01c82ee,measurementMethod,"Live and carcass weights and measures methods unknown. Total Fresh weight includes skin, viscera, bone [including marrow], and meat/fat/etc.]. Weights and lengths originally recorded in kilograms and inches, converted to grams or millimeters by Cannarozzi and Emery. Total fresh weight and standard measurements presumably done by collector. Body portion weights presumably done by EAP lab members.",mm,5908c60a-a794-4c81-96a4-3703e0dd7088
2089,,,Odocoileus virginianus,Z4704,,F,1.33,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, Bear Island, 1/2 mile N of Officers camp",26.232307000000002,-81.2659078,"26.232307°,",-81.2659078°,,,,,,,"Collection Date, June 11, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,unknown,f679de7e-dcb0-42b0-9d47-164cd01c82ee,measurementMethod,"Live and carcass weights and measures methods unknown. Total Fresh weight includes skin, viscera, bone [including marrow], and meat/fat/etc.]. Weights and lengths originally recorded in kilograms and inches, converted to grams or millimeters by Cannarozzi and Emery. Total fresh weight and standard measurements presumably done by collector. Body portion weights presumably done by EAP lab members.",mm,97944321-681b-452b-aea4-ab29b22404f0
2090,,,Odocoileus virginianus,Z4704,,F,1.33,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, Bear Island, 1/2 mile N of Officers camp",26.232307000000002,-81.2659078,"26.232307°,",-81.2659078°,,,,,,,"Collection Date, June 11, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,unknown,f679de7e-dcb0-42b0-9d47-164cd01c82ee,measurementMethod,"Live and carcass weights and measures methods unknown. Total Fresh weight includes skin, viscera, bone [including marrow], and meat/fat/etc.]. Weights and lengths originally recorded in kilograms and inches, converted to grams or millimeters by Cannarozzi and Emery. Total fresh weight and standard measurements presumably done by collector. Body portion weights presumably done by EAP lab members.",mm,77f547f5-1fd7-4fee-bf89-a13e5be1f3c6
2091,,,Odocoileus virginianus,Z4704,,F,1.33,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, Bear Island, 1/2 mile N of Officers camp",26.232307000000002,-81.2659078,"26.232307°,",-81.2659078°,,,,,,,"Collection Date, June 11, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,L,f679de7e-dcb0-42b0-9d47-164cd01c82ee,measurementMethod,"Tibia GL and LI taken with generic (Marathon-style) calipers, all others with Mitutoyo calipers. Left elements measured unless missing, side measured is noted.",mm,5a9caeea-6fc1-4a9b-af98-9ca2d6fc8f85
2092,,,Odocoileus virginianus,Z4704,,F,1.33,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, Bear Island, 1/2 mile N of Officers camp",26.232307000000002,-81.2659078,"26.232307°,",-81.2659078°,,,,,,,"Collection Date, June 11, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,L,f679de7e-dcb0-42b0-9d47-164cd01c82ee,measurementMethod,"Tibia GL and LI taken with generic (Marathon-style) calipers, all others with Mitutoyo calipers. Left elements measured unless missing, side measured is noted.",mm,3104e910-82bb-4d68-8468-e60faa43bf15
2093,,,Odocoileus virginianus,Z4704,,F,1.33,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, Bear Island, 1/2 mile N of Officers camp",26.232307000000002,-81.2659078,"26.232307°,",-81.2659078°,,,,,,,"Collection Date, June 11, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,L,f679de7e-dcb0-42b0-9d47-164cd01c82ee,measurementMethod,"Tibia GL and LI taken with generic (Marathon-style) calipers, all others with Mitutoyo calipers. Left elements measured unless missing, side measured is noted.",mm,7c160004-f18f-4eef-9cbd-bf5cf9c79ea8
2094,,,Odocoileus virginianus,Z4705,,F,3.5,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, Raccoon Point, 1/2 mile up Levee Rd., from PAD Pipeline Rd?",25.989444,-80.9125,"25°59'22""N","80°54'45""W",,,,,,,"Collection Date, June 11, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,,f679de7e-dcb0-42b0-9d47-164cd01c82ee,measurementMethod,"Live and carcass weights and measures methods unknown. Total Fresh weight includes skin, viscera, bone [including marrow], and meat/fat/etc.]. Weights and lengths originally recorded in kilograms and inches, converted to grams or millimeters by Cannarozzi and Emery. Total fresh weight and standard measurements presumably done by collector. Body portion weights presumably done by EAP lab members.",mm,e99958b8-6d9b-488a-b0ee-842eff5ea2d3
2095,,,Odocoileus virginianus,Z4705,,F,3.5,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, Raccoon Point, 1/2 mile up Levee Rd., from PAD Pipeline Rd?",25.989444,-80.9125,"25°59'22""N","80°54'45""W",,,,,,,"Collection Date, June 11, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,,f679de7e-dcb0-42b0-9d47-164cd01c82ee,measurementMethod,"Live and carcass weights and measures methods unknown. Total Fresh weight includes skin, viscera, bone [including marrow], and meat/fat/etc.]. Weights and lengths originally recorded in kilograms and inches, converted to grams or millimeters by Cannarozzi and Emery. Total fresh weight and standard measurements presumably done by collector. Body portion weights presumably done by EAP lab members.",mm,17a6bc7b-9087-496e-9b6a-89542bbbd2bf
2096,,,Odocoileus virginianus,Z4705,,F,3.5,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, Raccoon Point, 1/2 mile up Levee Rd., from PAD Pipeline Rd?",25.989444,-80.9125,"25°59'22""N","80°54'45""W",,,,,,,"Collection Date, June 11, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,unknown,f679de7e-dcb0-42b0-9d47-164cd01c82ee,measurementMethod,"Live and carcass weights and measures methods unknown. Total Fresh weight includes skin, viscera, bone [including marrow], and meat/fat/etc.]. Weights and lengths originally recorded in kilograms and inches, converted to grams or millimeters by Cannarozzi and Emery. Total fresh weight and standard measurements presumably done by collector. Body portion weights presumably done by EAP lab members.",mm,7e15f281-2ff1-49f1-b456-e5d5d7437cc0
2097,,,Odocoileus virginianus,Z4705,,F,3.5,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, Raccoon Point, 1/2 mile up Levee Rd., from PAD Pipeline Rd?",25.989444,-80.9125,"25°59'22""N","80°54'45""W",,,,,,,"Collection Date, June 11, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,unknown,f679de7e-dcb0-42b0-9d47-164cd01c82ee,measurementMethod,"Live and carcass weights and measures methods unknown. Total Fresh weight includes skin, viscera, bone [including marrow], and meat/fat/etc.]. Weights and lengths originally recorded in kilograms and inches, converted to grams or millimeters by Cannarozzi and Emery. Total fresh weight and standard measurements presumably done by collector. Body portion weights presumably done by EAP lab members.",mm,179356da-5be7-4f18-b3f0-75f9523aabb4
2098,,,Odocoileus virginianus,Z4705,,F,3.5,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, Raccoon Point, 1/2 mile up Levee Rd., from PAD Pipeline Rd?",25.989444,-80.9125,"25°59'22""N","80°54'45""W",,,,,,,"Collection Date, June 11, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,L,f679de7e-dcb0-42b0-9d47-164cd01c82ee,measurementMethod,"Tibia GL and LI taken with generic (Marathon-style) calipers, all others with Mitutoyo calipers. Left elements measured unless missing, side measured is noted.",mm,101d1e57-abea-4f40-8ba0-716d5a3cf350
2099,,,Odocoileus virginianus,Z4705,,F,3.5,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, Raccoon Point, 1/2 mile up Levee Rd., from PAD Pipeline Rd?",25.989444,-80.9125,"25°59'22""N","80°54'45""W",,,,,,,"Collection Date, June 11, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,L,f679de7e-dcb0-42b0-9d47-164cd01c82ee,measurementMethod,"Tibia GL and LI taken with generic (Marathon-style) calipers, all others with Mitutoyo calipers. Left elements measured unless missing, side measured is noted.",mm,439b191b-4b5a-4589-aa67-9aae51e64c90
2100,,,Odocoileus virginianus,Z4705,,F,3.5,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, Raccoon Point, 1/2 mile up Levee Rd., from PAD Pipeline Rd?",25.989444,-80.9125,"25°59'22""N","80°54'45""W",,,,,,,"Collection Date, June 11, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,L,f679de7e-dcb0-42b0-9d47-164cd01c82ee,measurementMethod,"Tibia GL and LI taken with generic (Marathon-style) calipers, all others with Mitutoyo calipers. Left elements measured unless missing, side measured is noted.",mm,4566d237-b6b5-49a9-a0db-f61958ce4335
2101,,,Odocoileus virginianus,Z4707,,F,5.5,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, Raccoon Point, 0330 1/2 way between Lassiters and ATC",25.989444,-80.9125,"25°59'22""N","80°54'45""W",,,,,,,"Collection Date, June 12, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,,f679de7e-dcb0-42b0-9d47-164cd01c82ee,measurementMethod,"Live and carcass weights and measures methods unknown. Total Fresh weight includes skin, viscera, bone [including marrow], and meat/fat/etc.]. Weights and lengths originally recorded in kilograms and inches, converted to grams or millimeters by Cannarozzi and Emery. Total fresh weight and standard measurements presumably done by collector. Body portion weights presumably done by EAP lab members.",mm,a3d3835a-1e80-4f19-9087-64198933aa23
2102,,,Odocoileus virginianus,Z4707,,F,5.5,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, Raccoon Point, 0330 1/2 way between Lassiters and ATC",25.989444,-80.9125,"25°59'22""N","80°54'45""W",,,,,,,"Collection Date, June 12, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,,f679de7e-dcb0-42b0-9d47-164cd01c82ee,measurementMethod,"Live and carcass weights and measures methods unknown. Total Fresh weight includes skin, viscera, bone [including marrow], and meat/fat/etc.]. Weights and lengths originally recorded in kilograms and inches, converted to grams or millimeters by Cannarozzi and Emery. Total fresh weight and standard measurements presumably done by collector. Body portion weights presumably done by EAP lab members.",mm,da6a4a9d-fef3-4761-8dca-0e042454b8f5
2103,,,Odocoileus virginianus,Z4707,,F,5.5,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, Raccoon Point, 0330 1/2 way between Lassiters and ATC",25.989444,-80.9125,"25°59'22""N","80°54'45""W",,,,,,,"Collection Date, June 12, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,unknown,f679de7e-dcb0-42b0-9d47-164cd01c82ee,measurementMethod,"Live and carcass weights and measures methods unknown. Total Fresh weight includes skin, viscera, bone [including marrow], and meat/fat/etc.]. Weights and lengths originally recorded in kilograms and inches, converted to grams or millimeters by Cannarozzi and Emery. Total fresh weight and standard measurements presumably done by collector. Body portion weights presumably done by EAP lab members.",mm,7362fd8f-7542-4ed9-876f-a0cba4ed050e
2104,,,Odocoileus virginianus,Z4707,,F,5.5,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, Raccoon Point, 0330 1/2 way between Lassiters and ATC",25.989444,-80.9125,"25°59'22""N","80°54'45""W",,,,,,,"Collection Date, June 12, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,unknown,f679de7e-dcb0-42b0-9d47-164cd01c82ee,measurementMethod,"Live and carcass weights and measures methods unknown. Total Fresh weight includes skin, viscera, bone [including marrow], and meat/fat/etc.]. Weights and lengths originally recorded in kilograms and inches, converted to grams or millimeters by Cannarozzi and Emery. Total fresh weight and standard measurements presumably done by collector. Body portion weights presumably done by EAP lab members.",mm,72b5e5da-6389-4c86-a15d-3d7190bc9968
2105,,,Odocoileus virginianus,Z4707,,F,5.5,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, Raccoon Point, 0330 1/2 way between Lassiters and ATC",25.989444,-80.9125,"25°59'22""N","80°54'45""W",,,,,,,"Collection Date, June 12, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,L,f679de7e-dcb0-42b0-9d47-164cd01c82ee,measurementMethod,"Tibia GL and LI taken with generic (Marathon-style) calipers, all others with Mitutoyo calipers. Left elements measured unless missing, side measured is noted.",mm,18420f19-5659-4baa-abb5-032389f58aca
2106,,,Odocoileus virginianus,Z4707,,F,5.5,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, Raccoon Point, 0330 1/2 way between Lassiters and ATC",25.989444,-80.9125,"25°59'22""N","80°54'45""W",,,,,,,"Collection Date, June 12, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,L,f679de7e-dcb0-42b0-9d47-164cd01c82ee,measurementMethod,"Tibia GL and LI taken with generic (Marathon-style) calipers, all others with Mitutoyo calipers. Left elements measured unless missing, side measured is noted.",mm,a01218ea-9360-483c-b0dc-578f9f0e5bfb
2107,,,Odocoileus virginianus,Z4707,,F,5.5,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, Raccoon Point, 0330 1/2 way between Lassiters and ATC",25.989444,-80.9125,"25°59'22""N","80°54'45""W",,,,,,,"Collection Date, June 12, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,L,f679de7e-dcb0-42b0-9d47-164cd01c82ee,measurementMethod,"Tibia GL and LI taken with generic (Marathon-style) calipers, all others with Mitutoyo calipers. Left elements measured unless missing, side measured is noted.",mm,c91abead-e902-4ae8-a67a-fa03db2d9dca
2108,529C3F04-D267-4596-92A2-4B03F7E38A02,UF 22574,Odocoileus virginianus,Z4708,UF22574,F,1,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, Raccoon Point, Lassiters",25.989444,-80.9125,"25°59'22""N","80°54'45""W",,,,,,,"Collection Date, June 12, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,,f679de7e-dcb0-42b0-9d47-164cd01c82ee,measurementMethod,"Live and carcass weights and measures methods unknown. Total Fresh weight includes skin, viscera, bone [including marrow], and meat/fat/etc.]. Weights and lengths originally recorded in kilograms and inches, converted to grams or millimeters by Cannarozzi and Emery. Total fresh weight and standard measurements presumably done by collector. Body portion weights presumably done by EAP lab members.",mm,dad61643-ee80-4896-8836-c40b267f2789
2109,529C3F04-D267-4596-92A2-4B03F7E38A02,UF 22574,Odocoileus virginianus,Z4708,UF22574,F,1,year,,USA,"age estimated in the field by collector, additional age estimates using dental eruption and fusion are available in the EAP archives",Florida,Big Cypress,"Big Cypress, Raccoon Point, Lassiters",25.989444,-80.9125,"25°59'22""N","80°54'45""W",,,,,,,"Collection Date, June 12, 1985",1985,"For all specimens in dataset: Specimens with skin weight only have been omitted, juveniles have been omitted. Identifications verified by field personnel.",,,f679de7e-dcb0-42b0-9d47-164cd01c82ee,measurementMethod,"Live and carcass weights and measures methods unknown. Total Fresh weight includes skin, viscera, bone [including marrow], and meat/fat/etc.]. Weights and lengths originally recorded in kilograms and inches, converted to grams or millimeters by Cannarozzi and Emery. Total fresh weight and standard measurements presumably done by collector. Body portion weights presumably done by EAP lab members.",mm,22d3d45e-a8a9-45ac-bcae-1c4c4cfcaa00
